frame,points,stamp
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732234.5208642
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732235.5508668
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732236.5750716
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732237.601348
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732238.6206589
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732239.6506896
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732240.680371
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732241.7107618
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732242.7305849
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732243.760421
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732244.7910988
map,"[{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732245.820756
map,"[{""x"":6.495264823388398,""y"":2.310195674528442,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.260195673783384,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.235195673410855,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732250.9533398
map,"[{""x"":6.495264823388398,""y"":2.310195674528442,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.260195673783384,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.235195673410855,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.495264823388398,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732251.9827209
map,"[{""x"":6.44526482264334,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732253.0122185
map,"[{""x"":6.395264821898282,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.427587515251021,""y"":2.1778729796855867,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732254.0426414
map,"[{""x"":6.395264821898282,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.427587515251021,""y"":2.1778729796855867,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732255.0620372
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732256.0926166
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732257.1272476
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732258.1521304
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732259.1824007
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732260.2129762
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732261.2316778
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732262.2515662
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732263.2825553
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732264.6231856
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732265.6528492
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732266.6833627
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732267.712953
map,"[{""x"":6.395264821898282,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.427587515251021,""y"":2.1778729796855867,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732268.7329872
map,"[{""x"":6.395264821898282,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.427587515251021,""y"":2.1778729796855867,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732269.7638705
map,"[{""x"":6.395264821898282,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.427587515251021,""y"":2.1778729796855867,""yaw"":0.0},{""x"":6.44526482264334,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788732270.7836561
map,"[{""x"":6.395264821898282,""y"":2.210195673038326,""yaw"":0.0},{""x"":6.367940907916905,""y"":2.1989240053898964,""yaw"":0.0},{""x"":6.348803334389546,""y"":2.2150082951803522,""yaw"":0.0},{""x"":6.328666310163699,""y"":2.2298245795808196,""yaw"":0.0},{""x"":6.3082256360309845,""y"":2.2442166696390284,""yaw"":0.0},{""x"":6.287611011700365,""y"":2.2583615673107413,""yaw"":0.0},{""x"":6.2675212897213175,""y"":2.273240412747297,""yaw"":0.0},{""x"":6.2472301517236435,""y"":2.2878445999766353,""yaw"":0.0},{""x"":6.226922229057751,""y"":2.3024258990220385,""yaw"":0.0},{""x"":6.206834032957632,""y"":2.3173062703375233,""yaw"":0.0},{""x"":6.186657335879632,""y"":2.332069148975476,""yaw"":0.0},{""x"":6.166465380012342,""y"":2.346809139429494,""yaw"":0.0},{""x"":6.146361925122934,""y"":2.361671200197831,""yaw"":0.0},{""x"":6.126247789081022,""y"":2.376516476297949,""yaw"":0.0},{""x"":6.106107713097318,""y"":2.3913297089405585,""yaw"":0.0},{""x"":6.085952378324324,""y"":2.406118527520304,""yaw"":0.0},{""x"":6.065864182224205,""y"":2.421000424714718,""yaw"":0.0},{""x"":6.0457469944244355,""y"":2.435844174935907,""yaw"":0.0},{""x"":6.025631332503595,""y"":2.450687925157096,""yaw"":0.0},{""x"":6.005556869313837,""y"":2.4655881328986577,""yaw"":0.0},{""x"":5.985468673213719,""y"":2.4804700300930715,""yaw"":0.0},{""x"":5.965374373597884,""y"":2.4953442978928404,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732271.8746805
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.368767934296416,""y"":2.1594022152501946,""yaw"":0.0},{""x"":6.3507518817818625,""y"":2.176736199883491,""yaw"":0.0},{""x"":6.331367115868007,""y"":2.1925214174038654,""yaw"":0.0},{""x"":6.311764149267306,""y"":2.208036554353809,""yaw"":0.0},{""x"":6.292594532282438,""y"":2.224084223049969,""yaw"":0.0},{""x"":6.273292163830748,""y"":2.2399716744585856,""yaw"":0.0},{""x"":6.253849414517591,""y"":2.2556882274271555,""yaw"":0.0},{""x"":6.2346691163802195,""y"":2.2717221632129547,""yaw"":0.0},{""x"":6.215385058475677,""y"":2.287632502805506,""yaw"":0.0},{""x"":6.195994189046106,""y"":2.3034131426890934,""yaw"":0.0},{""x"":6.176786425088013,""y"":2.319413509138455,""yaw"":0.0},{""x"":6.157494737788825,""y"":2.3353146934574323,""yaw"":0.0},{""x"":6.1381572741217685,""y"":2.351159420256037,""yaw"":0.0},{""x"":6.118920518464025,""y"":2.36712774324789,""yaw"":0.0},{""x"":6.099615098254477,""y"":2.3830106170197194,""yaw"":0.0},{""x"":6.080305100408141,""y"":2.398888913154762,""yaw"":0.0},{""x"":6.061046982445392,""y"":2.414831296204822,""yaw"":0.0},{""x"":6.041743088114773,""y"":2.4307156958555804,""yaw"":0.0},{""x"":6.022445297299869,""y"":2.446609250779913,""yaw"":0.0},{""x"":6.003165817032114,""y"":2.46252569388818,""yaw"":0.0},{""x"":5.983871077975069,""y"":2.4784223005703705,""yaw"":0.0},{""x"":5.9645763389180235,""y"":2.494318907252561,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732272.9047909
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.368766408417487,""y"":2.1594006893712656,""yaw"":0.0},{""x"":6.3507503559029335,""y"":2.176733148125633,""yaw"":0.0},{""x"":6.331365589989078,""y"":2.1925198915249364,""yaw"":0.0},{""x"":6.311761097509448,""y"":2.208033502595951,""yaw"":0.0},{""x"":6.29259148052458,""y"":2.224081171292111,""yaw"":0.0},{""x"":6.27328911207289,""y"":2.2399686227007276,""yaw"":0.0},{""x"":6.253846362759733,""y"":2.2556851756692975,""yaw"":0.0},{""x"":6.2346660646223615,""y"":2.2717191114550968,""yaw"":0.0},{""x"":6.215382006717819,""y"":2.287629451047648,""yaw"":0.0},{""x"":6.195991137288248,""y"":2.3034085650523064,""yaw"":0.0},{""x"":6.176789476845871,""y"":2.319418086775242,""yaw"":0.0},{""x"":6.157500841304541,""y"":2.335322322852077,""yaw"":0.0},{""x"":6.138164903516413,""y"":2.351168575529611,""yaw"":0.0},{""x"":6.118937303132244,""y"":2.3671475796739667,""yaw"":0.0},{""x"":6.099636460559482,""y"":2.383036556961512,""yaw"":0.0},{""x"":6.080326462713147,""y"":2.3989148530965547,""yaw"":0.0},{""x"":6.061072922387185,""y"":2.4148618137834017,""yaw"":0.0},{""x"":6.0417675021776365,""y"":2.43074621343416,""yaw"":0.0},{""x"":6.022466659604875,""y"":2.4466367166006346,""yaw"":0.0},{""x"":6.003185653458191,""y"":2.462548582072115,""yaw"":0.0},{""x"":5.98388481088543,""y"":2.4784390852385894,""yaw"":0.0},{""x"":5.9645839683126685,""y"":2.494328062526135,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732273.9338121
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.368766408417487,""y"":2.1594006893712656,""yaw"":0.0},{""x"":6.3507503559029335,""y"":2.176733148125633,""yaw"":0.0},{""x"":6.331365589989078,""y"":2.1925198915249364,""yaw"":0.0},{""x"":6.311761097509448,""y"":2.208033502595951,""yaw"":0.0},{""x"":6.29259148052458,""y"":2.224081171292111,""yaw"":0.0},{""x"":6.27328911207289,""y"":2.2399686227007276,""yaw"":0.0},{""x"":6.253846362759733,""y"":2.2556851756692975,""yaw"":0.0},{""x"":6.2346660646223615,""y"":2.2717191114550968,""yaw"":0.0},{""x"":6.215382006717819,""y"":2.287629451047648,""yaw"":0.0},{""x"":6.195991137288248,""y"":2.3034085650523064,""yaw"":0.0},{""x"":6.176789476845871,""y"":2.319418086775242,""yaw"":0.0},{""x"":6.157500841304541,""y"":2.335322322852077,""yaw"":0.0},{""x"":6.138164903516413,""y"":2.351168575529611,""yaw"":0.0},{""x"":6.118937303132244,""y"":2.3671475796739667,""yaw"":0.0},{""x"":6.099636460559482,""y"":2.383036556961512,""yaw"":0.0},{""x"":6.080326462713147,""y"":2.3989148530965547,""yaw"":0.0},{""x"":6.061072922387185,""y"":2.4148618137834017,""yaw"":0.0},{""x"":6.0417675021776365,""y"":2.43074621343416,""yaw"":0.0},{""x"":6.022466659604875,""y"":2.4466367166006346,""yaw"":0.0},{""x"":6.003185653458191,""y"":2.462548582072115,""yaw"":0.0},{""x"":5.98388481088543,""y"":2.4784390852385894,""yaw"":0.0},{""x"":5.9645839683126685,""y"":2.494328062526135,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732274.943992
map,"[{""x"":6.395264821898282,""y"":2.160195672293268,""yaw"":0.0},{""x"":6.368766408417487,""y"":2.1594006893712656,""yaw"":0.0},{""x"":6.3507503559029335,""y"":2.176733148125633,""yaw"":0.0},{""x"":6.331365589989078,""y"":2.1925198915249364,""yaw"":0.0},{""x"":6.311761097509448,""y"":2.208033502595951,""yaw"":0.0},{""x"":6.29259148052458,""y"":2.224081171292111,""yaw"":0.0},{""x"":6.27328911207289,""y"":2.2399686227007276,""yaw"":0.0},{""x"":6.253846362759733,""y"":2.2556851756692975,""yaw"":0.0},{""x"":6.2346660646223615,""y"":2.2717191114550968,""yaw"":0.0},{""x"":6.215382006717819,""y"":2.287629451047648,""yaw"":0.0},{""x"":6.195991137288248,""y"":2.3034085650523064,""yaw"":0.0},{""x"":6.176789476845871,""y"":2.319418086775242,""yaw"":0.0},{""x"":6.157500841304541,""y"":2.335322322852077,""yaw"":0.0},{""x"":6.138164903516413,""y"":2.351168575529611,""yaw"":0.0},{""x"":6.118937303132244,""y"":2.3671475796739667,""yaw"":0.0},{""x"":6.099636460559482,""y"":2.383036556961512,""yaw"":0.0},{""x"":6.080326462713147,""y"":2.3989148530965547,""yaw"":0.0},{""x"":6.061072922387185,""y"":2.4148618137834017,""yaw"":0.0},{""x"":6.0417675021776365,""y"":2.43074621343416,""yaw"":0.0},{""x"":6.022466659604875,""y"":2.4466367166006346,""yaw"":0.0},{""x"":6.003185653458191,""y"":2.462548582072115,""yaw"":0.0},{""x"":5.98388481088543,""y"":2.4784390852385894,""yaw"":0.0},{""x"":5.9645839683126685,""y"":2.494328062526135,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732275.9741602
map,"[{""x"":6.19526481891805,""y"":2.310195674528442,""yaw"":0.0},{""x"":6.169823839535043,""y"":2.311416377671632,""yaw"":0.0},{""x"":6.152444078533877,""y"":2.3293881796972453,""yaw"":0.0},{""x"":6.133309556764376,""y"":2.345478573003417,""yaw"":0.0},{""x"":6.114939500338297,""y"":2.3624341396623247,""yaw"":0.0},{""x"":6.096090317928516,""y"":2.3788571745750158,""yaw"":0.0},{""x"":6.077117539325487,""y"":2.395138302747311,""yaw"":0.0},{""x"":6.058492661118267,""y"":2.411814633562214,""yaw"":0.0},{""x"":6.039651108103131,""y"":2.42824529786955,""yaw"":0.0},{""x"":6.020728683504759,""y"":2.4445828835622176,""yaw"":0.0},{""x"":6.00199699377251,""y"":2.4611401958206596,""yaw"":0.0},{""x"":5.983152388999516,""y"":2.4775693342490666,""yaw"":0.0},{""x"":5.964243697311504,""y"":2.493922178731024,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732277.0038188
map,"[{""x"":6.0452648166828755,""y"":2.3601956752735003,""yaw"":0.0},{""x"":6.029095077672396,""y"":2.386572018439976,""yaw"":0.0},{""x"":6.019027328498938,""y"":2.4094540988590705,""yaw"":0.0},{""x"":6.006194686706154,""y"":2.430909482479562,""yaw"":0.0},{""x"":5.990937423295209,""y"":2.450713865098889,""yaw"":0.0},{""x"":5.976031112037932,""y"":2.4707837506518597,""yaw"":0.0},{""x"":5.960798262689851,""y"":2.4906064438183346,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732278.032908
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732279.0535047
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732280.0834546
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732281.1136467
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732282.1438851
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732283.163012
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732284.1839128
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732285.2136636
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732286.2330801
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732287.2624485
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732288.2936268
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732289.3160622
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732290.343625
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732291.3638215
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732297.0731773
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732298.103532
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732299.132946
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732300.153491
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732301.1834965
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732302.2042603
