data,stamp
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.674}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095064.7880597
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.724}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095064.8383944
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.774}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095064.8875906
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.824}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095064.9377885
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.874}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095064.9882672
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.924}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095065.0381224
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 70.974}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095065.087832
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 71.024}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095065.1382468
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 71.074}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095065.1878235
"{""source"": null, ""blocked_by"": ""no_source"", ""estop_latched"": false, ""override_active"": false, ""gates"": {""estop_latched"": false, ""arm_stowed"": true, ""enable"": false, ""override"": false}, ""source_ages"": {""nav"": 71.124}, ""twist"": {""vx"": 0.0, ""vy"": 0.0, ""wz"": 0.0}}",1789095065.2380314
