frame,points,stamp
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733344.6574693
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.40175248820184,""y"":2.1990016436224487,""yaw"":0.0},{""x"":6.38118364023909,""y"":2.213210628209179,""yaw"":0.0},{""x"":6.360262314243744,""y"":2.2268962363232667,""yaw"":0.0},{""x"":6.339092269982974,""y"":2.2401927453104626,""yaw"":0.0},{""x"":6.317910018690771,""y"":2.2534739955083687,""yaw"":0.0},{""x"":6.297098555978312,""y"":2.267325924425716,""yaw"":0.0},{""x"":6.2762474204137,""y"":2.281115292306975,""yaw"":0.0},{""x"":6.25534745672336,""y"":2.2948344697575003,""yaw"":0.0},{""x"":6.234655012567362,""y"":2.30886340063061,""yaw"":0.0},{""x"":6.213928999074927,""y"":2.3228450292569214,""yaw"":0.0},{""x"":6.193155683335693,""y"":2.33675494157357,""yaw"":0.0},{""x"":6.172383893475388,""y"":2.350664853890219,""yaw"":0.0},{""x"":6.151715863382254,""y"":2.3647304058576246,""yaw"":0.0},{""x"":6.131029522741972,""y"":2.3787684920043084,""yaw"":0.0},{""x"":6.11032944919133,""y"":2.3927867417249153,""yaw"":0.0},{""x"":6.089705669587136,""y"":2.4069163806073384,""yaw"":0.0},{""x"":6.069069682951511,""y"":2.4210292348215425,""yaw"":0.0},{""x"":6.04841233401088,""y"":2.435110045578238,""yaw"":0.0},{""x"":6.02775345919132,""y"":2.4491893304560044,""yaw"":0.0},{""x"":6.007146464255346,""y"":2.463343383401291,""yaw"":0.0},{""x"":5.9865242105300815,""y"":2.477477599920501,""yaw"":0.0},{""x"":5.965898905046959,""y"":2.4916041870450663,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733377.46129
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.40175248820184,""y"":2.1990016436224487,""yaw"":0.0},{""x"":6.38118364023909,""y"":2.213210628209179,""yaw"":0.0},{""x"":6.360262314243744,""y"":2.2268962363232667,""yaw"":0.0},{""x"":6.339092269982974,""y"":2.2401927453104626,""yaw"":0.0},{""x"":6.317910018690771,""y"":2.2534739955083687,""yaw"":0.0},{""x"":6.297098555978312,""y"":2.267325924425716,""yaw"":0.0},{""x"":6.2762474204137,""y"":2.281115292306975,""yaw"":0.0},{""x"":6.25534745672336,""y"":2.2948344697575003,""yaw"":0.0},{""x"":6.234655012567362,""y"":2.30886340063061,""yaw"":0.0},{""x"":6.213928999074927,""y"":2.3228450292569214,""yaw"":0.0},{""x"":6.193155683335693,""y"":2.33675494157357,""yaw"":0.0},{""x"":6.172383893475388,""y"":2.350664853890219,""yaw"":0.0},{""x"":6.151715863382254,""y"":2.3647304058576246,""yaw"":0.0},{""x"":6.131029522741972,""y"":2.3787684920043084,""yaw"":0.0},{""x"":6.11032944919133,""y"":2.3927867417249153,""yaw"":0.0},{""x"":6.089705669587136,""y"":2.4069163806073384,""yaw"":0.0},{""x"":6.069069682951511,""y"":2.4210292348215425,""yaw"":0.0},{""x"":6.04841233401088,""y"":2.435110045578238,""yaw"":0.0},{""x"":6.02775345919132,""y"":2.4491893304560044,""yaw"":0.0},{""x"":6.007146464255346,""y"":2.463343383401291,""yaw"":0.0},{""x"":5.9865242105300815,""y"":2.477477599920501,""yaw"":0.0},{""x"":5.965898905046959,""y"":2.4916041870450663,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733378.4810793
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.401763169354343,""y"":2.1990153765328095,""yaw"":0.0},{""x"":6.381194321391593,""y"":2.213227412877398,""yaw"":0.0},{""x"":6.360274521275176,""y"":2.2269145468704146,""yaw"":0.0},{""x"":6.339104477014406,""y"":2.2402125817365395,""yaw"":0.0},{""x"":6.317925277480061,""y"":2.2534953578133745,""yaw"":0.0},{""x"":6.297115340646531,""y"":2.267348812609651,""yaw"":0.0},{""x"":6.276264205081919,""y"":2.2811412322487676,""yaw"":0.0},{""x"":6.255364241391579,""y"":2.294861935578222,""yaw"":0.0},{""x"":6.234659590204149,""y"":2.308871030025255,""yaw"":0.0},{""x"":6.213925947317069,""y"":2.3228404516201344,""yaw"":0.0},{""x"":6.193149579819977,""y"":2.3367457862999963,""yaw"":0.0},{""x"":6.172376264080743,""y"":2.350655698616645,""yaw"":0.0},{""x"":6.151697552835106,""y"":2.364702940036903,""yaw"":0.0},{""x"":6.131005108679108,""y"":2.3787333967889417,""yaw"":0.0},{""x"":6.110305035128466,""y"":2.3927501206306196,""yaw"":0.0},{""x"":6.089673626129628,""y"":2.4068706042394687,""yaw"":0.0},{""x"":6.069037639494002,""y"":2.420981932574744,""yaw"":0.0},{""x"":6.0483818164323,""y"":2.4350657950892973,""yaw"":0.0},{""x"":6.027727519249527,""y"":2.4491527093617087,""yaw"":0.0},{""x"":6.007123576071411,""y"":2.4633113399437825,""yaw"":0.0},{""x"":5.986508951740792,""y"":2.4774531858576374,""yaw"":0.0},{""x"":5.965889749773385,""y"":2.4915904541347054,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733379.5110614
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.40175248820184,""y"":2.1990016436224487,""yaw"":0.0},{""x"":6.38118364023909,""y"":2.213210628209179,""yaw"":0.0},{""x"":6.360262314243744,""y"":2.2268962363232667,""yaw"":0.0},{""x"":6.339092269982974,""y"":2.2401927453104626,""yaw"":0.0},{""x"":6.317910018690771,""y"":2.2534739955083687,""yaw"":0.0},{""x"":6.297098555978312,""y"":2.267325924425716,""yaw"":0.0},{""x"":6.2762474204137,""y"":2.281115292306975,""yaw"":0.0},{""x"":6.25534745672336,""y"":2.2948344697575003,""yaw"":0.0},{""x"":6.234655012567362,""y"":2.30886340063061,""yaw"":0.0},{""x"":6.213928999074927,""y"":2.3228450292569214,""yaw"":0.0},{""x"":6.193155683335693,""y"":2.33675494157357,""yaw"":0.0},{""x"":6.172383893475388,""y"":2.350664853890219,""yaw"":0.0},{""x"":6.151715863382254,""y"":2.3647304058576246,""yaw"":0.0},{""x"":6.131029522741972,""y"":2.3787684920043084,""yaw"":0.0},{""x"":6.11032944919133,""y"":2.3927867417249153,""yaw"":0.0},{""x"":6.089705669587136,""y"":2.4069163806073384,""yaw"":0.0},{""x"":6.069069682951511,""y"":2.4210292348215425,""yaw"":0.0},{""x"":6.04841233401088,""y"":2.435110045578238,""yaw"":0.0},{""x"":6.02775345919132,""y"":2.4491893304560044,""yaw"":0.0},{""x"":6.007146464255346,""y"":2.463343383401291,""yaw"":0.0},{""x"":5.9865242105300815,""y"":2.477477599920501,""yaw"":0.0},{""x"":5.965898905046959,""y"":2.4916041870450663,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733380.5401864
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.40175248820184,""y"":2.1990016436224487,""yaw"":0.0},{""x"":6.38118364023909,""y"":2.213210628209179,""yaw"":0.0},{""x"":6.360262314243744,""y"":2.2268962363232667,""yaw"":0.0},{""x"":6.339092269982974,""y"":2.2401927453104626,""yaw"":0.0},{""x"":6.317910018690771,""y"":2.2534739955083687,""yaw"":0.0},{""x"":6.297098555978312,""y"":2.267325924425716,""yaw"":0.0},{""x"":6.2762474204137,""y"":2.281115292306975,""yaw"":0.0},{""x"":6.25534745672336,""y"":2.2948344697575003,""yaw"":0.0},{""x"":6.234655012567362,""y"":2.30886340063061,""yaw"":0.0},{""x"":6.213928999074927,""y"":2.3228450292569214,""yaw"":0.0},{""x"":6.193155683335693,""y"":2.33675494157357,""yaw"":0.0},{""x"":6.172383893475388,""y"":2.350664853890219,""yaw"":0.0},{""x"":6.151715863382254,""y"":2.3647304058576246,""yaw"":0.0},{""x"":6.131029522741972,""y"":2.3787684920043084,""yaw"":0.0},{""x"":6.11032944919133,""y"":2.3927867417249153,""yaw"":0.0},{""x"":6.089705669587136,""y"":2.4069163806073384,""yaw"":0.0},{""x"":6.069069682951511,""y"":2.4210292348215425,""yaw"":0.0},{""x"":6.04841233401088,""y"":2.435110045578238,""yaw"":0.0},{""x"":6.02775345919132,""y"":2.4491893304560044,""yaw"":0.0},{""x"":6.007146464255346,""y"":2.463343383401291,""yaw"":0.0},{""x"":5.9865242105300815,""y"":2.477477599920501,""yaw"":0.0},{""x"":5.965898905046959,""y"":2.4916041870450663,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733381.5612025
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.40175248820184,""y"":2.1990016436224487,""yaw"":0.0},{""x"":6.38118364023909,""y"":2.213210628209179,""yaw"":0.0},{""x"":6.360262314243744,""y"":2.2268962363232667,""yaw"":0.0},{""x"":6.339092269982974,""y"":2.2401927453104626,""yaw"":0.0},{""x"":6.317910018690771,""y"":2.2534739955083687,""yaw"":0.0},{""x"":6.297098555978312,""y"":2.267325924425716,""yaw"":0.0},{""x"":6.2762474204137,""y"":2.281115292306975,""yaw"":0.0},{""x"":6.25534745672336,""y"":2.2948344697575003,""yaw"":0.0},{""x"":6.234655012567362,""y"":2.30886340063061,""yaw"":0.0},{""x"":6.213928999074927,""y"":2.3228450292569214,""yaw"":0.0},{""x"":6.193155683335693,""y"":2.33675494157357,""yaw"":0.0},{""x"":6.172383893475388,""y"":2.350664853890219,""yaw"":0.0},{""x"":6.151715863382254,""y"":2.3647304058576246,""yaw"":0.0},{""x"":6.131029522741972,""y"":2.3787684920043084,""yaw"":0.0},{""x"":6.11032944919133,""y"":2.3927867417249153,""yaw"":0.0},{""x"":6.089705669587136,""y"":2.4069163806073384,""yaw"":0.0},{""x"":6.069069682951511,""y"":2.4210292348215425,""yaw"":0.0},{""x"":6.04841233401088,""y"":2.435110045578238,""yaw"":0.0},{""x"":6.02775345919132,""y"":2.4491893304560044,""yaw"":0.0},{""x"":6.007146464255346,""y"":2.463343383401291,""yaw"":0.0},{""x"":5.9865242105300815,""y"":2.477477599920501,""yaw"":0.0},{""x"":5.965898905046959,""y"":2.4916041870450663,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733382.5907636
map,"[{""x"":6.445261399982986,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.401763169354343,""y"":2.1990153765328095,""yaw"":0.0},{""x"":6.381194321391593,""y"":2.213227412877398,""yaw"":0.0},{""x"":6.360274521275176,""y"":2.2269145468704146,""yaw"":0.0},{""x"":6.339104477014406,""y"":2.2402125817365395,""yaw"":0.0},{""x"":6.317925277480061,""y"":2.2534953578133745,""yaw"":0.0},{""x"":6.297115340646531,""y"":2.267348812609651,""yaw"":0.0},{""x"":6.276264205081919,""y"":2.2811412322487676,""yaw"":0.0},{""x"":6.255364241391579,""y"":2.294861935578222,""yaw"":0.0},{""x"":6.234659590204149,""y"":2.308871030025255,""yaw"":0.0},{""x"":6.213925947317069,""y"":2.3228404516201344,""yaw"":0.0},{""x"":6.193149579819977,""y"":2.3367457862999963,""yaw"":0.0},{""x"":6.172376264080743,""y"":2.350655698616645,""yaw"":0.0},{""x"":6.151697552835106,""y"":2.364702940036903,""yaw"":0.0},{""x"":6.131005108679108,""y"":2.3787333967889417,""yaw"":0.0},{""x"":6.110305035128466,""y"":2.3927501206306196,""yaw"":0.0},{""x"":6.089673626129628,""y"":2.4068706042394687,""yaw"":0.0},{""x"":6.069037639494002,""y"":2.420981932574744,""yaw"":0.0},{""x"":6.0483818164323,""y"":2.4350657950892973,""yaw"":0.0},{""x"":6.027727519249527,""y"":2.4491527093617087,""yaw"":0.0},{""x"":6.007123576071411,""y"":2.4633113399437825,""yaw"":0.0},{""x"":5.986508951740792,""y"":2.4774531858576374,""yaw"":0.0},{""x"":5.965889749773385,""y"":2.4915904541347054,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733383.6213415
map,"[{""x"":6.395261399237928,""y"":2.205713985031064,""yaw"":0.0},{""x"":6.367937485256551,""y"":2.1944423173826344,""yaw"":0.0},{""x"":6.348799911729191,""y"":2.2105266071730902,""yaw"":0.0},{""x"":6.328662887503345,""y"":2.2253428915735576,""yaw"":0.0},{""x"":6.30822221337063,""y"":2.2397349816317664,""yaw"":0.0},{""x"":6.287607589040011,""y"":2.2538798793034793,""yaw"":0.0},{""x"":6.267517867060963,""y"":2.268758724740035,""yaw"":0.0},{""x"":6.247226729063289,""y"":2.2833629119693732,""yaw"":0.0},{""x"":6.226918806397396,""y"":2.2979442110147765,""yaw"":0.0},{""x"":6.206830610297278,""y"":2.3128245823302613,""yaw"":0.0},{""x"":6.186653913219278,""y"":2.327587460968214,""yaw"":0.0},{""x"":6.166461957351988,""y"":2.342327451422232,""yaw"":0.0},{""x"":6.146358502462579,""y"":2.357189512190569,""yaw"":0.0},{""x"":6.126244366420668,""y"":2.372034788290687,""yaw"":0.0},{""x"":6.106104290436964,""y"":2.3868480209332965,""yaw"":0.0},{""x"":6.085948955663969,""y"":2.401636839513042,""yaw"":0.0},{""x"":6.065860759563851,""y"":2.416518736707456,""yaw"":0.0},{""x"":6.045743571764081,""y"":2.431362486928645,""yaw"":0.0},{""x"":6.025627909843241,""y"":2.446206237149834,""yaw"":0.0},{""x"":6.005553446653483,""y"":2.4611064448913957,""yaw"":0.0},{""x"":5.985465250553364,""y"":2.4759883420858095,""yaw"":0.0},{""x"":5.96537095093753,""y"":2.4908626098855784,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733384.6499963
map,"[{""x"":6.395261399237928,""y"":2.155713984286006,""yaw"":0.0},{""x"":6.368762985757133,""y"":2.1549190013640036,""yaw"":0.0},{""x"":6.350746933242579,""y"":2.172251460118371,""yaw"":0.0},{""x"":6.331362167328724,""y"":2.1880382035176744,""yaw"":0.0},{""x"":6.311757674849094,""y"":2.203551814588689,""yaw"":0.0},{""x"":6.292588057864226,""y"":2.219599483284849,""yaw"":0.0},{""x"":6.2732856894125355,""y"":2.2354869346934656,""yaw"":0.0},{""x"":6.2538429400993785,""y"":2.2512034876620355,""yaw"":0.0},{""x"":6.234662641962007,""y"":2.2672374234478347,""yaw"":0.0},{""x"":6.215378584057465,""y"":2.283147763040386,""yaw"":0.0},{""x"":6.195987714627893,""y"":2.2989268770450444,""yaw"":0.0},{""x"":6.176786054185516,""y"":2.31493639876798,""yaw"":0.0},{""x"":6.157497418644187,""y"":2.330840634844815,""yaw"":0.0},{""x"":6.138161480856059,""y"":2.346686887522349,""yaw"":0.0},{""x"":6.118933880471889,""y"":2.3626658916667047,""yaw"":0.0},{""x"":6.099633037899128,""y"":2.37855486895425,""yaw"":0.0},{""x"":6.080323040052793,""y"":2.3944331650892927,""yaw"":0.0},{""x"":6.06106949972683,""y"":2.4103801257761397,""yaw"":0.0},{""x"":6.041764079517282,""y"":2.426264525426898,""yaw"":0.0},{""x"":6.022463236944521,""y"":2.4421550285933726,""yaw"":0.0},{""x"":6.003182230797837,""y"":2.458066894064853,""yaw"":0.0},{""x"":5.983881388225075,""y"":2.4739573972313273,""yaw"":0.0},{""x"":5.964580545652314,""y"":2.489846374518873,""yaw"":0.0},{""x"":5.945261392532405,""y"":2.5057139895014124,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733385.6806338
