frame,points,stamp
map,"[{""x"":7.1952664080180355,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.1452664072729775,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.120266406900448,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.095266406527919,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.07026640615539,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.045266405782861,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.020266405410332,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.995266405037803,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.970266404665274,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.945266404292745,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.8889,""y"":4.1384,""yaw"":3.0424}]",1788808989.1846292
map,"[{""x"":7.1952664080180355,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.1452664072729775,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.120266406900448,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.095266406527919,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.07026640615539,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.045266405782861,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.020266405410332,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.995266405037803,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.970266404665274,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.945266404292745,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.8889,""y"":4.1384,""yaw"":3.0424}]",1788808990.2093089
map,"[{""x"":7.1952664080180355,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.1452664072729775,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.120266406900448,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.095266406527919,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.07026640615539,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.045266405782861,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.020266405410332,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.995266405037803,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.970266404665274,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.945266404292745,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.8889,""y"":4.1384,""yaw"":3.0424}]",1788808991.2298727
map,"[{""x"":7.095266406527919,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.045266405782861,""y"":4.210197435802291,""yaw"":0.0},{""x"":7.020266405410332,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.995266405037803,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.970266404665274,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.945266404292745,""y"":4.210197435802291,""yaw"":0.0},{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.8889,""y"":4.1384,""yaw"":3.0424}]",1788808992.2595894
map,"[{""x"":6.945266404292745,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.8889,""y"":4.1384,""yaw"":3.0424}]",1788808993.2889051
map,"[{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.921343674444081,""y"":4.155181871017652,""yaw"":0.0},{""x"":6.946230759775865,""y"":4.152813706919863,""yaw"":0.0},{""x"":6.971036973524413,""y"":4.149697862146871,""yaw"":0.0},{""x"":6.993319383524415,""y"":4.161033616710318,""yaw"":0.0},{""x"":7.015865770579133,""y"":4.171833787769691,""yaw"":0.0},{""x"":7.038390795328844,""y"":4.182678209318004,""yaw"":0.0},{""x"":7.061048571545378,""y"":4.1932449209012415,""yaw"":0.0},{""x"":7.083640734967965,""y"":4.203947435709159,""yaw"":0.0},{""x"":7.105917041452251,""y"":4.215296923182967,""yaw"":0.0},{""x"":7.128173511510461,""y"":4.226681505872142,""yaw"":0.0},{""x"":7.150646656376587,""y"":4.237635790703342,""yaw"":0.0},{""x"":7.17298857565482,""y"":4.248852526710328,""yaw"":0.0},{""x"":7.1952664080180355,""y"":4.260197436547349,""yaw"":0.0},{""x"":7.2519,""y"":4.2985,""yaw"":4.122985307179587}]",1788809017.4394178
map,"[{""x"":6.895266403547687,""y"":4.160197435057233,""yaw"":0.0},{""x"":6.921343674444081,""y"":4.155181871017652,""yaw"":0.0},{""x"":6.946230759775865,""y"":4.152813706919863,""yaw"":0.0},{""x"":6.971036973524413,""y"":4.149697862146871,""yaw"":0.0},{""x"":6.993319383524415,""y"":4.161033616710318,""yaw"":0.0},{""x"":7.015865770579133,""y"":4.171833787769691,""yaw"":0.0},{""x"":7.038390795328844,""y"":4.182678209318004,""yaw"":0.0},{""x"":7.061048571545378,""y"":4.1932449209012415,""yaw"":0.0},{""x"":7.083640734967965,""y"":4.203947435709159,""yaw"":0.0},{""x"":7.105917041452251,""y"":4.215296923182967,""yaw"":0.0},{""x"":7.128173511510461,""y"":4.226681505872142,""yaw"":0.0},{""x"":7.150646656376587,""y"":4.237635790703342,""yaw"":0.0},{""x"":7.17298857565482,""y"":4.248852526710328,""yaw"":0.0},{""x"":7.1952664080180355,""y"":4.260197436547349,""yaw"":0.0},{""x"":7.2519,""y"":4.2985,""yaw"":4.122985307179587}]",1788809018.4593227
map,"[{""x"":6.995266405037803,""y"":4.160197435057233,""yaw"":0.0},{""x"":7.027384630614058,""y"":4.151527390982727,""yaw"":0.0},{""x"":7.04852263141732,""y"":4.164875779853508,""yaw"":0.0},{""x"":7.069581286516275,""y"":4.178349290796467,""yaw"":0.0},{""x"":7.090586535852715,""y"":4.1919067250805195,""yaw"":0.0},{""x"":7.111849658728154,""y"":4.205053697932675,""yaw"":0.0},{""x"":7.132537525247365,""y"":4.2190917840793585,""yaw"":0.0},{""x"":7.153574818041314,""y"":4.232597338479826,""yaw"":0.0},{""x"":7.174459522942364,""y"":4.246337878235357,""yaw"":0.0},{""x"":7.1952664080180355,""y"":4.260197436547349,""yaw"":0.0},{""x"":7.2519,""y"":4.2985,""yaw"":4.122985307179587}]",1788809019.4892116
map,"[{""x"":7.095266406527919,""y"":4.160197435057233,""yaw"":0.0},{""x"":7.124555652569832,""y"":4.189486681099146,""yaw"":0.0},{""x"":7.142232959962151,""y"":4.207163988491464,""yaw"":0.0},{""x"":7.159911793233398,""y"":4.224842821762712,""yaw"":0.0},{""x"":7.177589100625717,""y"":4.2425201291550305,""yaw"":0.0},{""x"":7.1952664080180355,""y"":4.260197436547349,""yaw"":0.0},{""x"":7.2519,""y"":4.2985,""yaw"":4.122985307179587}]",1788809020.519188
map,"[{""x"":7.095266406527919,""y"":4.160197435057233,""yaw"":0.0},{""x"":7.124555652569832,""y"":4.189486681099146,""yaw"":0.0},{""x"":7.142232959962151,""y"":4.207163988491464,""yaw"":0.0},{""x"":7.159911793233398,""y"":4.224842821762712,""yaw"":0.0},{""x"":7.177589100625717,""y"":4.2425201291550305,""yaw"":0.0},{""x"":7.1952664080180355,""y"":4.260197436547349,""yaw"":0.0},{""x"":7.2519,""y"":4.2985,""yaw"":4.122985307179587}]",1788809021.548981
map,"[{""x"":7.095266406527919,""y"":4.160197435057233,""yaw"":0.0},{""x"":7.124555652569832,""y"":4.189486681099146,""yaw"":0.0},{""x"":7.142232959962151,""y"":4.207163988491464,""yaw"":0.0},{""x"":7.159911793233398,""y"":4.224842821762712,""yaw"":0.0},{""x"":7.177589100625717,""y"":4.2425201291550305,""yaw"":0.0},{""x"":7.1952664080180355,""y"":4.260197436547349,""yaw"":0.0},{""x"":7.2519,""y"":4.2985,""yaw"":4.122985307179587}]",1788809022.5797791
