frame,points,stamp
map,"[{""x"":6.045256472221736,""y"":2.460210148013923,""yaw"":0.0},{""x"":6.089798404037806,""y"":2.435686221867238,""yaw"":0.0},{""x"":6.111549808170521,""y"":2.423361697757807,""yaw"":0.0},{""x"":6.131325199090197,""y"":2.4080662873736376,""yaw"":0.0},{""x"":6.151396610522097,""y"":2.393161501995289,""yaw"":0.0},{""x"":6.171214726051785,""y"":2.377921023252563,""yaw"":0.0},{""x"":6.190788700952835,""y"":2.362370791087253,""yaw"":0.0},{""x"":6.2105183155046415,""y"":2.347015871424853,""yaw"":0.0},{""x"":6.230125859742129,""y"":2.3315083638695544,""yaw"":0.0},{""x"":6.249828008473214,""y"":2.316118348991788,""yaw"":0.0},{""x"":6.269421819800341,""y"":2.3005910050104124,""yaw"":0.0},{""x"":6.288950018333521,""y"":2.2849812635668716,""yaw"":0.0},{""x"":6.308548407297435,""y"":2.269461548980141,""yaw"":0.0},{""x"":6.328073554072757,""y"":2.2538472298998133,""yaw"":0.0},{""x"":6.347682624189174,""y"":2.2383412482234437,""yaw"":0.0},{""x"":6.367227607390573,""y"":2.22275134320598,""yaw"":0.0},{""x"":6.386719184829458,""y"":2.2070973512734984,""yaw"":0.0},{""x"":6.406271797425502,""y"":2.1915181274085374,""yaw"":0.0},{""x"":6.425781685411534,""y"":2.1758854977810618,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733024.8048437
map,"[{""x"":6.045256472221736,""y"":2.460210148013923,""yaw"":0.0},{""x"":6.089798404037806,""y"":2.435686221867238,""yaw"":0.0},{""x"":6.111549808170521,""y"":2.423361697757807,""yaw"":0.0},{""x"":6.131325199090197,""y"":2.4080662873736376,""yaw"":0.0},{""x"":6.151396610522097,""y"":2.393161501995289,""yaw"":0.0},{""x"":6.171214726051785,""y"":2.377921023252563,""yaw"":0.0},{""x"":6.190788700952835,""y"":2.362370791087253,""yaw"":0.0},{""x"":6.2105183155046415,""y"":2.347015871424853,""yaw"":0.0},{""x"":6.230125859742129,""y"":2.3315083638695544,""yaw"":0.0},{""x"":6.249828008473214,""y"":2.316118348991788,""yaw"":0.0},{""x"":6.269421819800341,""y"":2.3005910050104124,""yaw"":0.0},{""x"":6.288950018333521,""y"":2.2849812635668716,""yaw"":0.0},{""x"":6.308548407297435,""y"":2.269461548980141,""yaw"":0.0},{""x"":6.328073554072757,""y"":2.2538472298998133,""yaw"":0.0},{""x"":6.347682624189174,""y"":2.2383412482234437,""yaw"":0.0},{""x"":6.367227607390573,""y"":2.22275134320598,""yaw"":0.0},{""x"":6.386719184829458,""y"":2.2070973512734984,""yaw"":0.0},{""x"":6.406271797425502,""y"":2.1915181274085374,""yaw"":0.0},{""x"":6.425781685411534,""y"":2.1758854977810618,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733025.8254874
map,"[{""x"":6.045256472221736,""y"":2.460210148013923,""yaw"":0.0},{""x"":6.089798404037806,""y"":2.435686221867238,""yaw"":0.0},{""x"":6.111549808170521,""y"":2.423361697757807,""yaw"":0.0},{""x"":6.131325199090197,""y"":2.4080662873736376,""yaw"":0.0},{""x"":6.151396610522097,""y"":2.393161501995289,""yaw"":0.0},{""x"":6.171214726051785,""y"":2.377921023252563,""yaw"":0.0},{""x"":6.190788700952835,""y"":2.362370791087253,""yaw"":0.0},{""x"":6.2105183155046415,""y"":2.347015871424853,""yaw"":0.0},{""x"":6.230125859742129,""y"":2.3315083638695544,""yaw"":0.0},{""x"":6.249828008473214,""y"":2.316118348991788,""yaw"":0.0},{""x"":6.269421819800341,""y"":2.3005910050104124,""yaw"":0.0},{""x"":6.288950018333521,""y"":2.2849812635668716,""yaw"":0.0},{""x"":6.308548407297435,""y"":2.269461548980141,""yaw"":0.0},{""x"":6.328073554072757,""y"":2.2538472298998133,""yaw"":0.0},{""x"":6.347682624189174,""y"":2.2383412482234437,""yaw"":0.0},{""x"":6.367227607390573,""y"":2.22275134320598,""yaw"":0.0},{""x"":6.386719184829458,""y"":2.2070973512734984,""yaw"":0.0},{""x"":6.406271797425502,""y"":2.1915181274085374,""yaw"":0.0},{""x"":6.425781685411534,""y"":2.1758854977810618,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733026.8549588
map,"[{""x"":6.045256472221736,""y"":2.460210148013923,""yaw"":0.0},{""x"":6.089798404037806,""y"":2.435686221867238,""yaw"":0.0},{""x"":6.111549808170521,""y"":2.423361697757807,""yaw"":0.0},{""x"":6.131325199090197,""y"":2.4080662873736376,""yaw"":0.0},{""x"":6.151396610522097,""y"":2.393161501995289,""yaw"":0.0},{""x"":6.171214726051785,""y"":2.377921023252563,""yaw"":0.0},{""x"":6.190788700952835,""y"":2.362370791087253,""yaw"":0.0},{""x"":6.2105183155046415,""y"":2.347015871424853,""yaw"":0.0},{""x"":6.230125859742129,""y"":2.3315083638695544,""yaw"":0.0},{""x"":6.249828008473214,""y"":2.316118348991788,""yaw"":0.0},{""x"":6.269421819800341,""y"":2.3005910050104124,""yaw"":0.0},{""x"":6.288950018333521,""y"":2.2849812635668716,""yaw"":0.0},{""x"":6.308548407297435,""y"":2.269461548980141,""yaw"":0.0},{""x"":6.328073554072757,""y"":2.2538472298998133,""yaw"":0.0},{""x"":6.347682624189174,""y"":2.2383412482234437,""yaw"":0.0},{""x"":6.367227607390573,""y"":2.22275134320598,""yaw"":0.0},{""x"":6.386719184829458,""y"":2.2070973512734984,""yaw"":0.0},{""x"":6.406271797425502,""y"":2.1915181274085374,""yaw"":0.0},{""x"":6.425781685411534,""y"":2.1758854977810618,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733027.8850825
map,"[{""x"":6.245256475201968,""y"":2.3102101457787487,""yaw"":0.0},{""x"":6.287962774666466,""y"":2.283485902216464,""yaw"":0.0},{""x"":6.3090809390436515,""y"":2.2701054698881737,""yaw"":0.0},{""x"":6.328584723513968,""y"":2.2544652108660532,""yaw"":0.0},{""x"":6.348398261406869,""y"":2.2392216803654694,""yaw"":0.0},{""x"":6.367931037576836,""y"":2.2236165165587156,""yaw"":0.0},{""x"":6.387219673118166,""y"":2.2077122804818803,""yaw"":0.0},{""x"":6.406700569404547,""y"":2.192043029760109,""yaw"":0.0},{""x"":6.426041084829462,""y"":2.176202880598291,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733028.9048655
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733029.9346504
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733030.9543629
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.4452564781822,""y"":2.1602101435435745,""yaw"":0.0},{""x"":6.4994,""y"":2.1194,""yaw"":0.8483}]",1788733031.9849389
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733078.0351763
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733079.055932
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401752144037841,""y"":2.203503906395733,""yaw"":0.0},{""x"":6.381183296075092,""y"":2.2177128909824635,""yaw"":0.0},{""x"":6.360261970079746,""y"":2.23140002497548,""yaw"":0.0},{""x"":6.339091925818975,""y"":2.244696533962676,""yaw"":0.0},{""x"":6.317911200405701,""y"":2.257977784160582,""yaw"":0.0},{""x"":6.297099737693243,""y"":2.2718297130779295,""yaw"":0.0},{""x"":6.27624860212863,""y"":2.2856221327170463,""yaw"":0.0},{""x"":6.25534863843829,""y"":2.2993413101675717,""yaw"":0.0},{""x"":6.234657720161222,""y"":2.3133702410406816,""yaw"":0.0},{""x"":6.213931706668786,""y"":2.327351869666993,""yaw"":0.0},{""x"":6.193159916808481,""y"":2.3412633078625706,""yaw"":0.0},{""x"":6.172388126948176,""y"":2.3551747460581485,""yaw"":0.0},{""x"":6.151717045097184,""y"":2.369237246267696,""yaw"":0.0},{""x"":6.131030704456903,""y"":2.383273806535451,""yaw"":0.0},{""x"":6.11033063090626,""y"":2.397292056256058,""yaw"":0.0},{""x"":6.08970227366528,""y"":2.411414065743836,""yaw"":0.0},{""x"":6.069063235271797,""y"":2.425523868200182,""yaw"":0.0},{""x"":6.048405886331166,""y"":2.4396046789568775,""yaw"":0.0},{""x"":6.027747011511606,""y"":2.453683963834644,""yaw"":0.0},{""x"":6.007138490696702,""y"":2.467834965022073,""yaw"":0.0},{""x"":5.986517762850367,""y"":2.4819691815412828,""yaw"":0.0},{""x"":5.965892457367245,""y"":2.496097294544777,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733080.088493
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733081.1158886
